co2_saved,energy_efficiency
185.23,286.32
491.96,257.5954260028421
231.2,81.63
894.48,63.97
419.13,259.74
162.92,187.5
787.53,173.17
339.7,505.62
855.88,166.33
149.67,158.12
410.7646874123395,485.51
205.9429259219968,147.75
400.48,139.100869316281
580.122624588279,56.69
270.26,251.97
446.21,156.63
337.5,131.15
347.1,239.13
156.89132850328951,220.24
790.03,178.9135516637072
175.71,156.05
141.02,224.36
120.25,304.80220697309454
895.77,236.14596823490135
45.14,309.94
269.68,88.11
53.07,318.47
58.87,292.24
302.44,311.08227565414296
69.17,316.38
444.96,70.03
791.6,170.13
124.65,135.73
869.05,140.66
113.02,230.24317284620088
21.28,358.57
339.94,207.65
11.22,214.91
174.2,102.04
26.64,521.74
132.22,196.48428342579507
1002.2,77.32
218.13,130.43
201.3,500.0
88.99,344.44
360.39,200.0
257.09477926782915,333.33
74.28354939238193,412.28
981.27,161.79
508.98,180.63
859.7487840345866,72.09
107.31,299.32
263.87,137.5
369.78,119.99347178344318
191.8571587467667,313.13
850.69,160.82
96.3,77.33
208.02,132.9
96.68,120.45
841.8,167.6
245.98,324.47
154.21081925096894,184.66
475.7690896460847,138.78
474.32,249.03
374.54,249.67615782925824
556.02,104.9713741120704
834.32,108.95
108.79,230.77
884.5619718344924,170.69
51.43,276.52
769.71,108.7
613.14,132.72
526.88,326.6
504.64,147.54
323.47,92.25
312.28,333.33
203.16,365.08
299.48852823607774,300.97
400.056354778417,68.59
411.6,116.62
235.23,254.84
367.23,59.15
621.4743114695955,79.57
546.9944330666101,201.8672404403649
266.59,168.02467195896716
798.17,223.81
425.48,125.85
369.16,168.20942937966595
489.8126359959099,16.383185699240045
249.9272783904197,101.05
354.42,273.74
623.2820153361072,35.12
493.94,141.45
13.85,249.3
344.7890849575957,95.96
559.4787396984877,66.3
785.17,199.51
164.02,193.63
132.72,365.0
449.59,212.12
148.16,131.24238717182527
442.65,169.09781688229543
507.28,173.48209132795688
212.11,201.68
1000.64,166.1
249.855919141874,234.12157140186423
203.36,407.41
222.82,169.12
359.76,176.24
239.17,249.12
77.4,81.18
76.6,118.14
481.700809284644,267.24
199.7604663430593,229.0829437068836
234.08,182.82
465.27,194.55
270.2745010526769,181.49
480.26,90.72
81.43,293.1
153.46,234.04
275.68,374.1602594045643
67.23,322.15
268.33,477.99
599.17,102.65
601.4942121301469,101.84
286.38,360.47
211.84663674944136,370.37
239.93,302.0147256462839
147.48,260.87
689.43,227.75
230.11,311.11
254.31904464579043,177.36
218.99,329.95
365.47,64.88
547.8461873543908,177.16
256.2628561025167,179.78
127.14,159.51
124.59885638806576,279.5571324114704
167.11,384.62
433.28,132.23
36.9,38.87
226.72,85.55
252.17,143.46
803.99,159.18
129.08,124.2
180.74,193.68
248.01,261.72
91.92,144.88
893.43,148.28
326.63,257.14
380.8354559041195,73.17
411.87,205.0049802408481
469.04,195.90292117992655
117.81,235.14
440.76,96.39
786.7751878370495,63.03
28.01,369.9578921059549
325.61,213.92
50.02,128.01
263.85,202.61248388198996
54.6,360.0
446.26,103.97
419.33,55.77425307779845
949.25,141.67
574.98,206.25
110.23,209.21
515.4587350428317,78.65
861.8,169.46122912711738
138.0874624194164,292.06
233.5613246270648,225.41
153.72,235.6
928.1,139.96
331.15,297.189279301174
275.05,392.41
172.11,282.3751360162124
132.19,485.29
402.2,301.65
153.94,240.22
113.68,433.63
526.94,83.75026635546087
278.3912879134788,63.87
1033.61,157.22
551.32,309.61
433.05,194.1750284093211
151.58,51.54384028696023
630.24,303.1293670880615
831.22,120.94
611.74,204.23
337.48,158.6081126926621
781.82,182.01
318.87,126.95
282.65,135.52
228.69,232.32
268.4274157793108,117.65
112.9,295.24
324.33,284.13
451.25,95.84
223.43,154.58
854.07,65.51
106.0,417.81
530.12,321.55
355.62,186.34
138.6,146.46
17.47,528.74
519.24,114.82
631.55,132.63
106.27,180.79
873.08,181.42
583.38,312.3343694423211
78.55,74.3
138.51,390.95
-87.21030543918914,153.85
202.62,334.55
419.87,249.35328160644613
386.34,191.49
215.25,140.64763376244605
572.6,194.5897118858665
130.68770218155476,477.8657133070128
369.4518095841111,186.97
430.82,63.24825753669552
90.79,106.22
183.79004728937707,152.28
481.89,175.85
293.1247867018724,154.55
631.86,111.39
520.4,149.62474523809806
9.21,191.49246770343143
302.57,220.87
374.6,60.69
49.09907860168789,433.033365363029
507.25,172.49
311.8,193.68
736.49,178.22
226.38,65.4
93.24,480.4213781715864
150.66,235.67
64.38,140.29
737.76,140.14
364.96,140.07
14.530462954150153,136.5
991.38,141.76
202.56,160.0
234.08,410.4256356271867
56.95,138.82
393.11,147.37
586.76,48.49
491.9705164650311,41.84
340.60216080877456,39.5
236.6546590428071,96.63
54.36,346.67
207.16,89.97
420.91,80.46
268.5,225.61
308.63,294.87
488.31,96.1
289.46,144.51
859.08,75.82
862.62,60.74
158.06,280.4336962557164
235.83935810340552,110.2
400.8,183.33
435.53,175.95
34.55,338.98
366.21,107.9
148.72,87.41
35.25,215.83
284.2895068677982,133.94492771234064
211.96,237.11
67.03,239.67
283.514944124958,295.4583471299143
661.7,133.6
530.08,210.53
735.78,105.26
265.1733514951261,199.26
295.59,231.9615965201224
88.38,128.31
375.89,143.5
507.1910694334438,168.18
69.95,418.75
250.91,177.08
509.45,127.22572917959263
243.56,203.7
683.8588548398284,79.54871056164006
471.913664149027,310.1138028082536
527.96,155.22
126.4871029517468,158.42
714.9958572621401,238.22
307.17,388.66
73.57,182.34
-41.61562042205355,124.0
30.87,346.53
175.51,228.86
662.74,151.44
221.1,306.62
114.71,64.33
87.14,317.46
117.09,244.6
360.0,259.82
231.24,329.37
156.87,393.16
220.03,270.83
408.24,140.87
438.3091929695872,68.67
351.7157289904151,250.52678560898144
234.94,191.24
-80.20411537866278,288.46
21.52,495.8
529.43,70.54
262.5848176629437,211.2860761026232
404.67,221.56
779.3578596035702,190.68
153.96111340850814,401.27
309.91,71.88
554.4760780820754,50.11
789.06,64.44
475.1161789625312,42.07
262.2601973254733,157.3
136.76,204.6
342.36,266.67
424.39376836026736,82.64
233.39580678241668,160.2
137.81,405.17
116.04,109.51
229.34,112.97
133.12,222.61
86.70401903440802,117.95
37.49,190.14
62.29,340.0080546587269
142.08366096052782,162.59990382709958
115.09,333.33
614.57,312.6708332098761
460.34,78.01
58.32,247.98
173.68,400.0
279.76,236.11
1019.82,106.09
35.81,152.17
337.18,439.46
17.66,190.2689490494756
730.48,173.91
48.18,327.27
310.49,125.75
182.27,377.05
551.3174157771132,94.87
547.6198698767989,-54.69461027451993
273.89,155.32
501.91,190.02623446635224
422.62,404.6708150534678
228.11,178.702018467413
232.0,442.62
54.7,435.64
347.340701847506,218.0055790837636
709.2273069814396,132.53
302.75,335.26
130.85,471.7
251.66,276.6
286.29,198.72
362.7,365.59
599.82,111.21964475369352
336.57,326.85
250.77,329.34
943.57,168.15624720833495
334.1696629448668,421.3
199.15,236.76
176.04489016196158,494.12
357.5,221.54
550.2986794167821,252.0
269.75,151.01
528.98,114.81
142.45,190.79
102.32,160.76
459.905657507278,211.21
262.5775742502407,134.84282046594416
492.12,157.0
761.16,115.81
215.03,289.72
676.5,93.07
143.22,101.82
432.5245960292607,487.18
13.31,167.27
230.16,82.14
37.1,154.41
185.31904098503264,229.17
677.2,212.82
141.9670379038796,128.12
175.31,453.12
66.99082189359319,129.29
23.5,370.86
319.02,288.77
791.46,116.15
215.73,33.873452912810166
476.4307752784214,178.95
343.72,291.27887899771014
348.26,111.56
607.76,121.5
701.0,55.84
541.1,121.95
401.72,288.69
301.35,240.42
359.4576919606171,157.14
811.1,154.76
103.74,150.18
192.46,160.87
267.72324202561015,252.25
597.87,73.03
1046.79,93.41
434.6967107617595,518.52
82.25,305.56
1020.1,129.31
64.4,123.30494876570064
484.06,62.02
227.01277704187063,65.98
489.8785343425898,127.35
74.32,51.99
565.1286401116381,200.0
916.88,99.21
527.45,277.0816791039834
555.52,190.0
160.26,163.32
852.42,84.94
90.44,191.63
219.49,134.87
315.67,243.3218879028073
613.57,279.2047722700668
240.19040220089252,203.19
290.95,345.72
144.32,518.52
558.88,174.12301048689042
205.01,411.8467971586532
277.59,186.30303881634583
375.9015950865232,364.30217860605
80.34,107.65
327.13,381.5113649429846
326.3972471714617,40.21
322.81,530.05
158.51824311673033,153.41
424.59,72.15
295.08,389.14
171.65,40.27
80.44,115.29
445.79,161.2
170.16,189.47
315.03,289.55
541.87,186.05
436.24,157.89
1046.87,74.2
232.24,164.06
632.57,135.44
394.49,135.92
211.62,376.24
323.54,71.79
665.82,178.67
540.61,-17.711431851368673
442.07,352.94
378.35,38.46
279.45,244.6
1051.72,73.17
270.9,130.4711221827844
720.59,173.39
138.68,205.13
75.03,518.2057575538481
693.58,42.51
505.6,187.65
110.77,178.67777356648557
113.83,372.55
205.6,356.01525274647975
178.2,242.52673709852928
140.74,47.04
493.75,276.73565347695484
550.76,155.62
130.82,353.38
935.65,59.03
273.03,155.08564011451335
315.59,251.8597236951259
229.2658364167337,68.08
494.65474612679895,153.53
239.63,130.43
438.42,110.57
204.75,113.74
16.37,72.54
25.91,225.61
668.3334363425931,230.22
419.16,340.8848559040689
168.9,182.28
361.84,96.49
488.83,238.99
512.5161142563691,250.7979392968208
866.75,139.19
497.5,173.9330774610642
587.06,113.5
316.76,115.02
115.74495431131936,70.35
193.65,325.2
400.51,98.17
291.62,445.03
237.75,216.49523408219127
802.13,211.45
66.4,204.82
531.47,42.17
253.64,142.86
593.48,219.4975398088416
618.44,84.59524460082949
33.85,189.62
99.86,526.32
459.01,219.22
845.1,67.31
177.18234540168362,412.43
665.8821678853435,300.91
-34.417403807968185,95.94
83.1,225.6915581328121
71.75,288.42648992254976
156.35,237.29
148.71,425.74
298.52,266.09
173.57,271.078574185682
206.94,193.42
-49.512589221059216,292.68
363.81591766980216,155.93
135.52,288.3932062842676
255.82,325.49
36.35,149.4
313.89534579260203,163.93
879.35,57.19
115.19,54.67
778.43,187.75
198.81,82.39
66.74,189.36
552.5824001722842,99.07
450.49,167.02
218.96,195.8
208.28,226.8
315.83,222.61
459.9,237.7782783316204
692.19,108.25
148.05,147.37
242.81,358.41
463.62,127.34
747.3,122.94
40.03265692246191,137.36
408.7633627491912,126.51074081084955
207.43,170.77
219.85,47.03
137.94,297.95
522.1343159926037,278.87
249.42,127.07
281.38,464.29
440.29,59.35871682395592
299.612127935814,291.53
24.53,182.16
827.56,191.12
380.24,135.70925795862348
149.81,336.1
250.66,218.93
342.69,428.9345025765149
259.66,301.2
251.27,177.20595348262884
295.28,52.86
-1.607678150876268,134.28
305.63353638789977,166.96
624.68,100.52
805.49,282.4565960041432
153.21,416.15
470.33,131.66
188.98,190.48
425.0870572833881,349.9326615366183
862.87,101.36
61.3,86.14
372.7447030609394,128.6
196.78,169.32
403.55,107.53
99.04,375.0
174.42,100.0
424.83,58.92
51.84799098902181,111.41
251.04,293.33
699.85,108.9251425624576
339.7,150.6
195.76933146060375,83.53
26.13,323.01
170.21,218.27
300.62,158.39
454.29,244.19
586.31,208.52882965676537
802.24,219.51
-97.92965369392572,341.77
452.62886823143504,189.66
333.55,297.62
420.75,167.56
484.0,196.1553521129572
51.41,401.96
868.77,79.3
97.08,285.71
541.75,177.25
411.09,191.55
348.2,393.57
562.94,74.29
582.93,43.57
273.2258171089484,203.76
484.67,140.94
205.43,357.95
450.13,149.86
150.57,297.1583366032798
332.43,263.36
177.0132993997462,216.75
232.55,341.27
268.33,233.89
127.93,155.76995358814938
475.1615674202192,136.07
585.4332406959134,39.15
272.94799631816363,248.23103471674287
555.5,69.31
123.8,266.41
561.95,189.81
635.53,160.22
322.29,130.73
1001.28,177.1
616.85,66.3
214.38,245.4
221.03,254.08473498717672
171.53,169.3
899.84,62.08
201.62,80.94
277.29,244.9014632858112
482.68,60.89
75.86,129.63
373.849709092577,89.08
604.8,96.32
945.88,91.59
483.57,217.9
692.32,245.0
360.72,128.3
610.2191881534088,164.18
830.46,128.25
841.43,157.53
9.46,126.71
248.75555623875252,312.08
33.35,274.51
214.63,218.75
990.08,97.25481987048218
854.91,191.53
32.31,365.6800714224327
222.39,335.62
589.67,104.35
190.08,103.09
93.38426309383816,217.85
337.41,81.36
748.39,117.65
149.47,227.913521561004
518.91,85.02419060097455
193.47,166.67
259.38,171.6
582.7460096231648,141.53
311.84346080618093,298.76
453.81503818281976,88.76
174.92476866349227,484.5493784665048
383.8468870557706,50.42
307.94,221.94119781232664
359.5539664716889,103.35
498.69,298.1388577166247
233.40436420427451,212.33394093115888
250.75,250.47391382291715
854.69,118.97
412.81,299.07
272.88708074027807,207.63
27.84,391.4541602425327
186.44,237.6
43.26,82.86
466.49,171.33255066568984
230.62,136.65
337.92,177.08
260.0,487.68
103.01,71.86
50.79,292.79
438.91,201.44
752.91,173.55
763.81,70.95
298.02,67.9
491.0565548507591,236.7965665406242
46.15,85.11
923.91,69.69
670.68,146.74836584469205
282.7,163.93
202.96,315.38
70.76,286.30268717189904
198.27,335.53
465.1411742178564,192.64
70.77,118.42
81.84,-8.47891750983132
173.23334477177718,157.0
289.55,183.27
58.88,368.75
25.17,187.5
700.45,38.85
193.73,173.75
34.71,268.95273041088774
10.66,377.91
305.18180936839474,126.7
78.06,153.88097488391975
302.17,115.3
630.02,63.32
118.26,173.33
720.88,56.91
70.66,348.55
321.65,370.19
236.44,505.26
670.09,36.5
200.94,193.47
220.37,57.91
31.02,413.79
519.91,114.46
478.19,109.89
531.74,136.13
296.77,432.93
285.79,115.73
111.16,127.4
484.13,251.0
230.0,154.7231876979068
71.71,356.48
132.5,94.53
147.87,232.91891831368588
78.41,88.74
236.89,153.22304085828597
229.71,460.2937859167148
286.9943983437772,344.09
267.95,317.18261630121435
263.4,253.68
298.26,208.1740969573739
441.0,71.43
463.19,238.24
456.06,105.26
187.72,90.34
579.91,120.69
272.7,249.13
228.32,166.67
135.5,415.84
318.92,308.51
139.68,53.83
462.14777720160464,91.07
333.82,62.67
283.7,160.83814476762018
221.22,184.05
126.14,192.19
231.3059061741444,378.1458076094019
94.82,158.54
629.26,88.05
233.8,108.0
144.39,293.5411559885506
631.93,137.68
553.1960966664544,260.9407786912563
187.27,229.66884344276585
395.76,234.60122256496885
16.22,288.99
452.3065880264562,53.19
222.6,184.75
259.05,208.24
362.6,209.76
63.66,172.66
306.38,108.21
547.06,186.21
296.06,377.43
248.65,302.00084663861946
171.51,111.88
499.07,136.69
11.51,96.65
128.19,172.6
35.09,495.6529321398092
640.09,53.87
468.64,44.94
136.23,317.46
12.23,116.12
138.66,174.05
150.19,108.33
176.4067217833193,307.26
295.05,211.27
244.27,418.6
122.01,61.45
41.91,290.91
387.4616705836162,240.21
380.9722620915684,284.31
250.43,235.29
569.7459600183472,215.1769050434763
333.13,178.4
19.51,108.27
222.59,141.49
125.27,211.92
597.02,68.9
51.002259836974645,428.57
650.84,138.957380479947
841.57,89.35
732.59,162.56
28.34,200.0
238.52,135.02
436.97,260.2290188832224
761.65,162.9
445.8201289882393,122.81
21.234655036133745,341.91
439.29,157.19
504.66,195.29
77.46,186.44
477.04,126.59914211156232
194.33,293.58
332.0509500635718,282.74
258.01,311.11
336.3439777496684,311.240937303756
241.4,225.35
329.33,106.7
412.97,139.2
227.6,315.38
174.97,235.29
255.09,236.84
117.49,353.57
293.01,306.75
195.59,309.1820554863705
246.44,241.38
530.53,120.07
454.30796820724026,312.85
164.74,212.64
473.2968566317554,191.67
247.69357778516792,206.9
469.1,84.03
93.48,114.5
477.75,193.82
591.4447821713934,146.85
201.93,104.99
852.73,83.33
794.54,196.82
770.64,84.62
199.03,75.7
581.3493332062274,140.82
35.9,145.73
982.69,203.0076460951965
780.66,-31.97021292705133
246.49,114.5
573.14,248.72
282.14,192.54791461160812
119.07235754736348,136.75
78.55190027107312,389.38
440.01,200.85
10.98,317.31
38.4,369.2055711417677
221.65,233.96
697.89,152.75
89.32,211.5809892562088
477.28,107.21
113.86,321.07
305.5877789096704,142.58949571206395
47.92,235.67
20.3,279.07
95.65,41.74
469.83,88.61
189.56,168.32
345.64918663105004,210.0268391177556
798.31,131.96
41.58,199.53
198.1,237.35
170.95364590589327,213.32815955764755
70.44,166.16
39.76,167.33
116.44,381.36
319.83,175.62
58.21,380.6
260.79,224.34
633.62,133.33
520.17,224.36
178.86,425.37
204.13,180.45
696.14,122.84
172.13,350.32
14.46,398.23
59.89,252.69
477.48,105.14
185.1101703466613,77.88
394.18,281.06804255104487
677.2672955457185,157.28
607.9238754876815,139.6
687.8,159.6
413.87,368.42
532.68,231.83
137.48856249998153,106.75
628.87,198.8
320.15,227.87001964740224
384.9849526937078,195.24
381.63,172.25997319755234
705.79,181.16
24.21,179.49
348.46,100.0
405.6047591088623,138.24
127.62,43.48
125.28,302.33
430.14,172.91
758.14,151.57
300.78,267.18
332.782090851724,439.02
271.05,220.39
248.73,294.64
539.8,142.41
500.5889183952975,376.98
612.58,182.3959554746449
210.6948118876908,176.9
290.96,122.15
505.06,170.69
210.15,264.4596218608782
256.7767669281967,258.69
232.65,42.97
242.99,369.57
880.4158004027886,55.69762917118618
444.24,106.83
216.88,399.31908074474734
3.6,171.5125674143694
11.23,259.26
74.97,166.39
355.46424127970886,300.602477877042
539.3299394920396,238.135212035216
290.76,197.8
676.05,60.12
65.0,426.23
49.57,72.51
659.12,270.19
270.59,148.59296885776683
21.41,90.57
551.97,144.06223926255734
369.94,416.4501750478303
682.5,117.48
233.05,23.631353236551888
232.93,79.68
141.53122117570047,228.95
308.45,414.63
792.98,146.57
265.92,160.08
467.81,145.3
131.31,311.0721401390915
539.34,245.66
663.19,109.59
43.81,345.32
209.9,299.52
87.02,123.17848479565228
82.86,42.4
174.91278232675722,523.81
387.9876503013356,84.71
1050.06,39.64
399.98,152.94
663.47,84.71
101.1826788239614,230.26
135.55,252.75
218.18,227.05
165.48,151.96
84.78,157.23
205.59413800812277,407.7727206142564
252.31,404.88
111.85,266.67
510.59,73.46
673.03,206.9
596.94,219.39
302.26,277.98
564.5,119.12
803.0843030218166,136.63
318.21,176.88534449979971
53.49,229.05
617.09,286.6
393.38,280.45
364.87,298.89
104.27,112.3
53.65,248.5009213829709
775.96,55.18
483.46,339.48
553.82,110.45
795.275149193569,80.76
146.07,128.89
743.36,184.16
359.78,318.1177965293272
373.67,276.36
167.99644765200298,441.75
484.04,66.67
106.68,57.11614594574769
158.69,144.4
451.0505879336622,103.77
192.39,260.36
191.6,230.22
883.31,-12.251225785727655
474.1,166.67
167.58,291.67
271.31,137.38
108.07,481.75
712.19,144.09
69.51,326.92
559.02,129.2777331801634
75.36,129.96
568.8591436016598,170.1
330.67,456.3991737163884
211.01,190.57
157.96,299.65
383.74,234.29
561.06,126.67
350.75,206.04
506.62,81.35
468.1,316.9134333683601
303.4533922484168,91.99
126.46932354750412,375.0
904.36,76.09
734.99,174.3
1047.01,131.87
675.68,202.44
316.22,83.95
23.66,368.13
53.6,325.58
628.95,131.19
32.14,170.73
142.22,235.44
302.22,355.56
311.95,70.42
449.74,265.02
508.467039186223,188.6
279.44,92.86
342.59,213.45715037250423
594.18,244.32
353.99328741688225,170.87
395.33,155.99
137.64,225.81
258.4,449.74
228.16,162.26
63.8,363.28
159.39,252.37
309.1,200.0
117.57,210.705197535186
577.9490614375445,167.84
216.4026259661221,147.12
356.32,220.90509315805903
354.18,63.95
848.67,225.51
45.24,100.75
394.164123105474,181.25
642.6,257.7
210.12995357394368,352.46
418.53,195.45
349.9,130.21
175.64,262.43
580.9397706490295,257.94
45.97,230.77
499.81,290.03
482.2051843337868,192.98
144.57,507.25
548.37,177.78
377.07,142.51
9.41,292.45
1010.43,69.89
219.98061193925597,177.46
479.46,262.3
601.21,138.73
323.49,433.86
720.18,76.32
88.74,382.6547371629717
538.63,104.92
20.95,-86.23974538025541
310.89,390.62
259.8,239.5940085670898
327.53,377.78
422.1,162.16
513.85,177.29
233.05,139.71
38.06208640733496,110.09
655.08,111.65
133.02,476.92
481.03,109.26
860.54,141.88
27.16,437.16
821.65,152.84
284.1,229.36
112.93,78.2
693.0,95.24
514.96,66.1
717.87,96.42
831.77,162.40946462899274
32.99,121.47
10.6,445.0204365493201
361.74,445.65
233.54,110.15
978.6,128.44
279.42,165.25
181.71,253.29721663623428
486.06,217.31607649711464
109.69,185.38
33.42,422.36
377.98,40.4
148.38,100.45
-14.691247944564225,418.6
452.03,182.41
107.57,500.0
23.0,223.24049642921727
178.74,280.0
407.04,207.41058509018623
454.2,280.76
321.6,216.73
230.18,53.25
354.02,119.09
772.58,97.83
510.97,292.25
707.23,83.49
208.71,212.87
427.19149964568464,288.89
218.51410673884084,397.26
492.4803964861164,137.86166203214276
551.32,134.77
55.22,314.96
520.1372352452447,46.18970158223189
237.91,118.67
115.6,264.71
74.55,519.7460447368733
563.68,126.15
715.26,205.38
339.87,113.31
576.85,66.95
304.95,221.05
491.78,88.71
182.3220250612005,294.57
781.66,140.54
790.56,61.93
5.17,304.3744959677654
220.32,210.84
1053.55,128.6477619880277
160.7656351339682,222.39808085749004
214.4,245.16
233.49,37.17
82.25,185.6317348283948
593.72,106.38
200.33,261.26
248.63,79.9
273.64,146.85
257.66,528.41
372.1692865693378,459.68
189.14,272.73
271.08,213.24
379.0,52.63
598.29,49.52
477.05,101.15
784.38,111.76
197.18,323.08
56.84,108.6
402.74,214.91
520.49,68.7
717.81,178.88350809960022
733.93,70.27
430.4908290985754,50.56
824.8,64.3
75.57,403.85
403.13697726554096,14.573824379978646
519.95,248.48
68.58,66.47
565.39,149.48
282.26,142.13
621.94,184.17217477679583
135.96,167.42
145.86,271.13
108.65,114.29
254.15,211.9
790.69,274.9147151334557
57.19,333.33
19.53,62.26
212.47,104.17
143.66,111.34
835.9,-88.28013018167806
301.7791068677651,3.177047609476631
422.2056542816909,114.53
734.3425341118736,157.68334949080128
131.23,332.08
115.35,119.70618629490431
263.2104675975395,93.28
237.95,122.95
531.65,140.26
295.54,230.02657100620547
46.87988771365701,184.97
634.4115410082038,147.0
789.79,223.62
1045.12,74.7
39.25,294.83158766487867
522.065120400247,159.6
434.25,221.29
386.38,145.16
966.79,-37.10284030556616
110.33,193.40629842147024
160.00498118132452,193.8
914.75,146.24
888.84,122.49
120.2,323.53
564.6863420795976,35.41
857.84,51.72
153.9,280.49
34.51,98.89124405409046
411.7154879260741,116.24
870.34,172.56663108651742
826.77,182.67653758138707
675.0,73.5
509.6,157.14
532.7,54.44
538.89,79.47
628.729657209858,334.132627297821
424.55,121.44
442.98,170.31
394.09,226.83
28.36,204.62
371.46,271.93
159.38,68.97
120.64,47.54
379.0210284896174,113.12
603.53,161.29
329.67,70.42
2.73,372.55
353.0,156.0
63.84,212.85
231.20582558721424,126.73949535615137
148.26,272.73
95.42,290.32
730.78,226.93
729.12,244.85836344741767
390.88,296.4477954172021
36.54,292.4622538690765
444.19,266.25
392.5,239.26
63.19,158.6792964718399
329.15,71.73
558.1,150.0
489.93,151.52699116684158
366.45,241.5603914067214
463.63,136.59
823.79,98.09
412.69,95.8
119.48135692063738,327.07
405.63,146.07
23.53,117.07
64.48,221.94106751507667
25.99587365161051,95.11
379.46,154.71
378.12,267.44
894.4,186.3
319.68,421.8658913045447
313.33,373.21
922.66,102.11
483.38,148.54669494647788
225.73,242.99
600.86,101.31
537.3261544054592,352.6709746269348
620.63,67.52
736.44,170.68
316.52,51.09
260.74879520786635,415.66045177384194
69.96,445.52679277790935
447.03,234.1
300.55,370.04
78.71,177.1
509.8,58.82
105.59,377.62
203.28,259.22785998370927
926.1256130621608,104.03
376.66,201.61
71.04,83.92
373.71,344.879801287334
383.76,246.95
281.12,222.86
782.71,45.45
346.16,181.35
594.83,165.96
129.77,410.14
43.77,118.74
195.36,228.81
639.22,204.66
531.1,122.16
504.14,78.74
536.36,105.04
270.88,148.73
24.73,175.72
149.14,354.07
189.94,95.69
257.06,323.8587782371014
56.540621437394975,214.05789940823288
501.49,189.39
47.61566410265527,278.35
520.42,96.15
146.08,77.76923384973313
750.97,136.36
343.5453954483387,289.2991788679201
45.08,65.74
889.71,183.45
482.74,220.63
440.79,135.14
243.39215618193415,345.68
613.4473746555493,-49.70887057030333
102.17,185.67
326.01,322.15
64.42,381.9040975788423
440.86490541574335,396.69
477.32,333.33
751.93,197.13
261.01,165.69
387.6,168.0
340.86,125.4
301.48,162.16
30.63,279.946557367424
337.8591484468793,415.49
485.63,118.08
140.61,287.88237945968166
450.4516370114184,109.83
690.92,52.98
115.98,256.88
581.38,123.03
220.61,456.65
364.64,142.31532228059913
182.68,154.11
631.11,206.35
9.549522934970469,514.02
808.76,35.78
68.95,377.45
532.0264069947327,119.46
49.92,216.35
5.33,254.87140386618907
644.26,158.62
47.06,130.6
107.33,96.15
213.88,252.81
28.67,226.52
891.6150358231914,133.65241271065432
569.56,170.21
838.63,91.86
809.47,165.59
725.7,168.29
135.72,167.57
765.56,64.12
53.65,97.9
91.17,183.76
331.13,248.51218577165184
488.63,71.31
117.32,143.25
177.69,247.75
474.5092396781299,249.07
820.96,73.29
69.64,154.19
5.7,171.72
61.38,396.45
157.65,296.61
354.5768464141935,241.01
475.2,120.0
676.81,79.85356353217679
397.4310566681994,135.8810014437168
413.59,412.28
230.62,86.35
337.49,226.16
693.35,154.19
274.16,150.13
38.78,241.58932820178367
497.7384199108362,163.21
621.1387469273668,85.27
61.72,203.59848820876329
644.89,188.52
950.23,40.15
296.91,131.26
452.9950618754658,292.31
8.94,205.8
82.91168426318063,420.29
598.8963981260533,185.11
133.59,328.77
52.12,155.74
313.76,325.42
490.9652930444452,200.0
616.3784665761366,177.22
39.0,376.88
429.1,55.26
414.36,174.6
81.98,288.35249181552774
361.7124938433212,304.49
22.78,154.76
672.7335381790376,60.81
772.82,141.64
265.77030418687013,153.85
160.58,288.6613120936098
132.41,291.83
291.5,86.02
882.89,-33.113151358191004
73.36,434.6675941769573
70.78,188.12
106.29,145.65
313.44,275.13
703.38,172.63
354.18,215.02
209.59,169.67
445.69,138.68795753299273
128.35,154.45
185.16,241.81
238.3,-48.49627656551135
367.55,174.38
80.83,518.18
251.66,120.03294094596018
179.88,264.8526343830942
361.65,456.31
351.77,212.8774643636559
450.73,60.61
62.98,404.8475119289801
361.03,420.81
964.86,112.73698219489512
882.11,99.47
614.17,11.643673276201866
505.03,313.92
47.01,131.0956295476471
644.06,36.63
448.78,86.96651519264915
767.605784029731,107.69
402.62,71.17
665.5874744915818,78.07
449.23,98.11
798.3,91.09
708.16,224.46458394413415
426.9,126.07
193.09,194.44
44.36,132.97
846.33,101.45
386.6810153187512,124.77
637.87,249.24
142.3,452.5362919083831
297.31,228.07
381.3222436406411,265.42
130.57,182.8
51.26,188.48
504.08,356.86
119.28,266.67
51.74,186.22
194.02,279.17
550.37,151.1
559.3264952722564,216.13
293.6227473911588,140.07
174.0,73.96
914.25,52.74
765.57,129.97841371330423
36.03,194.9
856.0163296138142,58.0
447.62,256.64
341.89227605794656,161.36
270.30459643790846,189.0
120.04,90.06
263.35,77.13
473.63,100.19318573390636
972.58,228.63352880582767
119.18,108.2
199.07,122.64
157.11,151.7
382.3103420426396,100.26
157.53,268.49
596.4557703710173,165.02882004255778
998.89,93.2
279.13,273.91
814.3725381745892,81.77
183.95,453.7
525.76,83.85
1005.1,143.67
26.85,97.52
885.05,22.349594357379573
115.02,125.63
611.32,165.64
650.25,73.56
486.66,148.94
159.83905377150074,288.37
258.17,373.83
833.6405399077487,113.55
5.57,209.3
328.28,96.61
908.75,141.59
692.8,110.0
587.93,92.72
645.540271358175,359.3263039294555
138.1,310.1
175.11,229.77
304.47164570148345,125.52721133357306
168.1133941936672,222.74
713.54,120.51
209.2284759904476,153.33
392.7461763068376,84.75
766.5,75.76
243.01,175.32
139.39,225.4949613315133
289.04,169.15
