region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
India,Projection-APS,Oil displacement Mbd,Vans,EV,2025.0,Milion barrels per day,0.000959999975748,67174.0,475.0,9.13,2286.0,434.34,86.0,181.05,2497.0,3.0,87.0,50115.0
India,Projection-APS,Oil displacement Mbd,Cars,EV,2025.0,Milion barrels per day,0.010999999940395,42887.0,351.1979657082672,4.78,2447.0,343.03797660691873,59.37651024854953,213.906816893705,1976.0,5.0,275.0,78218.0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2025.0,"Oil displacement, million lge",460.0,63354.0,408.0,6.438936552592804,2114.0,345.0,28.0,68.63,2157.0,6.0,242.0,28416.0
India,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025.0,"Oil displacement, million lge",33.0,55080.3083568614,164.0,1.71,1938.2159790738087,69.73,65.0,396.34,1749.2805678193415,2.0,288.0,58624.0
India,Projection-APS,"Oil displacement, million lge",Vans,EV,2025.0,"Oil displacement, million lge",55.0,41636.0,164.0,1.61,2909.6501239570784,223.83,76.23058990196701,451.22,1897.0,6.0,296.0,44468.0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2025.0,"Oil displacement, million lge",660.0,41106.0,353.0,4.59,2507.0,353.99,94.0,266.29,1746.9603520385865,2.0,187.6936124912952,40734.0
India,Projection-STEPS,EV sales,Buses,BEV,2025.0,Vehicles,14000.0,30324.0,412.2871763483777,8.69,1963.0,335.41251394926326,24.0,44.04,1467.0,3.0,96.0,25221.0
India,Projection-STEPS,EV sales,Buses,FCEV,2025.0,Vehicles,430.0,68426.0,556.0,6.410417921460406,3226.0,672.3954028776786,63.0,113.31,1500.0,4.490813745387944,173.0,77386.0
India,Projection-STEPS,EV sales,Buses,PHEV,2025.0,Vehicles,26.0,53726.0,239.0,5.92,465.0,44.45,36.0,210.0474863965805,1265.0,4.0,113.0,54555.0
India,Projection-STEPS,EV sales,Trucks,BEV,2025.0,Vehicles,730.0,31275.0,414.0,2.04,4343.0,719.2,48.0,115.94,2260.0,7.0,91.0,41256.0
India,Projection-STEPS,EV sales,Trucks,FCEV,2025.0,Vehicles,6.90000009536743,38527.0,427.0,2.01,1737.746140679429,305.39,71.0,166.28,1374.0,6.0,289.0,70092.0
India,Projection-STEPS,EV sales,Trucks,PHEV,2025.0,Vehicles,19.0,51981.0,271.29908918354,6.478647643337266,3352.0,261.46,32.0,164.1,1970.0,6.0,132.0,38032.0
India,Projection-STEPS,EV sales,Vans,BEV,2025.0,Vehicles,11000.0,55080.67001615694,195.0,7.84,71.0,5.54,44.0,225.64,1819.0,4.0,261.0,50175.04815271521
India,Projection-STEPS,EV sales,Vans,PHEV,2025.0,Vehicles,570.0,55079.89808583388,229.0,9.37,3303.8634629954418,345.52,82.0,358.08,1112.0,4.441630146833245,145.0,66931.0
India,Projection-STEPS,EV sales,Cars,BEV,2025.0,Vehicles,320000.0,33729.0,404.994663965299,6.51185259239369,175.0,35.7,46.86637494383788,101.96,1860.0,5.0,179.0,50170.495570244384
India,Projection-STEPS,EV sales,Cars,PHEV,2025.0,Vehicles,4200.0,31212.0,554.0,2.53,4975.0,1102.46,62.05536462109923,108.3,2462.0,3.0,154.0,50175.44246594967
India,Projection-STEPS,EV stock,Buses,BEV,2025.0,Vehicles,44000.0,63218.0,167.0,5.7,2555.1515427699715,171.1705170267262,84.0,502.99,1396.0,3.0,186.15631516319465,50174.39644647229
India,Projection-STEPS,EV stock,Buses,FCEV,2025.0,Vehicles,810.0,55078.58385590872,239.0,6.12,867.0,82.89,85.0,355.65,1503.0,5.0,92.0,92175.0
India,Projection-STEPS,EV stock,Buses,PHEV,2025.0,Vehicles,43.0,77365.0,277.0,6.388303644253958,3824.0,423.7,76.0,274.37,1749.8220710861594,3.0,135.0,7649.0
India,Projection-STEPS,EV stock,Trucks,BEV,2025.0,Vehicles,1300.0,38961.0,357.79133557500444,11.16,2660.0,338.35,62.0,194.97,1468.0,5.0,152.0,50175.4005828584
India,Projection-STEPS,EV stock,Trucks,FCEV,2025.0,Vehicles,7.5,68978.0,417.16237302996126,6.421332772417637,4759.0,708.14,99.0,266.13,1750.235826533639,7.0,185.8915686253358,50174.98753673379
India,Projection-STEPS,EV stock,Trucks,PHEV,2025.0,Vehicles,21.0,72334.0,434.0,6.07,3913.0,679.3,97.0,223.5,1881.0,3.0,164.0,43522.0
India,Projection-STEPS,EV stock,Vans,BEV,2025.0,Vehicles,21000.0,37290.0,403.0,9.07,1302.0,209.88,55.94151520002305,163.77,2113.0,4.556821482566382,257.0,35749.0
India,Projection-STEPS,EV stock,Vans,FCEV,2025.0,Vehicles,91.0,38248.0,411.0,9.06,5072.323535080885,821.01,23.0,55.96,1747.431797465587,5.0,201.0,72314.0
India,Projection-STEPS,EV stock,Vans,PHEV,2025.0,Vehicles,740.0,37393.0,284.8222962671857,6.5523178849321,4999.0,433.91,26.0,119.82,1244.0,3.0,93.0,98903.0
India,Projection-STEPS,EV stock,Cars,BEV,2025.0,Vehicles,590000.0,64674.0,358.0,6.85,1013.0,145.06,62.0,173.18,1749.187212876457,5.0,186.0119312643651,31278.0
India,Projection-STEPS,EV stock,Cars,PHEV,2025.0,Vehicles,4200.0,72011.0,232.0,3.69,948.0,6.834779690579126,56.0,241.38,1276.0,3.0,142.0,7415.0
India,Projection-STEPS,Oil displacement Mbd,Buses,EV,2025.0,Milion barrels per day,0.007300000172108,34904.0,422.0,2.57,1080.0,182.3,92.0,218.01,2106.0,4.542875433820562,203.0,50175.4911776562
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025.0,Milion barrels per day,0.000339999998687,73992.0,409.0,3.76,1000.0,163.6,55.0,134.47,2335.0,4.0,185.38971330205115,73344.0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025.0,Milion barrels per day,0.000809999997728,61481.0,551.0,10.48,4514.522731726425,880.5,54.0,98.0,1770.0,7.0,83.0,50175.09317770036
India,Projection-STEPS,Oil displacement Mbd,Cars,EV,2025.0,Milion barrels per day,0.009999999776483,40050.0,312.0,6.478693680558561,1741.0,217.28,40.14026174638381,112.18,2146.0,5.0,141.0,57089.0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025.0,"Oil displacement, million lge",420.0,45843.0,252.0,9.54,2628.905992970082,261.07,69.0,273.81,1746.274830382409,4.493433943265075,189.0,6173.0
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025.0,"Oil displacement, million lge",19.0,65935.0,370.0,2.76,4363.0,645.72,71.0,191.89,1087.0,6.0,129.0,71235.0
India,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2025.0,"Oil displacement, million lge",47.0,77962.0,392.0,10.13,3536.0,554.44,56.865016007809096,165.82,1384.0,4.0,113.0,50174.8728857819
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025.0,"Oil displacement, million lge",580.0,41915.0,173.0,4.59,2166.0,149.89,40.0,231.21,1392.0,4.0,224.0,72736.0
India,Projection-STEPS,Electricity demand,Buses,EV,2025.0,GWh,1700.0,73560.0,138.0,1.32,3327.588961319096,261.87,49.0,355.07,1750.9463940139665,4.0,156.0,50174.91037483218
India,Projection-STEPS,Electricity demand,Vans,EV,2025.0,GWh,150.0,55087.0,138.0,9.87,901.0,49.74,56.0,405.8,1748.51712333222,3.0,240.0,33379.0
India,Projection-STEPS,Electricity demand,Cars,EV,2025.0,GWh,1600.0,45160.0,305.0,3.27,1557.164384589713,154.33,51.0,167.21,2126.0,4.534706568649414,130.0,93198.0
India,Projection-STEPS,EV sales share,Vans,EV,2025.0,percent,3.0,56100.0,479.0,8.57,1778.0,340.66,71.51158195385725,163.818166989323,1747.6632484474349,3.0,227.0,9052.0
India,Projection-STEPS,EV sales share,Trucks,EV,2025.0,percent,0.180000007152557,72887.0,339.3777612407605,6.45988224586076,2036.0,234.55,41.0,142.36,1842.0,7.0,232.0,83983.0
India,Projection-STEPS,EV stock share,Vans,EV,2025.0,percent,0.259999990463257,45613.0,368.0,1.59,1926.0,283.51,29.0,78.8,1360.0,4.517977395614993,229.0,9925.0
India,Projection-STEPS,EV sales share,Cars,EV,2025.0,percent,7.0,55080.769985053055,174.0,9.17,3614.0,251.53,87.87277611838837,517.24,1936.0,4.0,186.8139342390808,50175.19037386345
India,Projection-STEPS,EV stock share,Cars,EV,2025.0,percent,1.0,35695.0,438.0,6.50586066223739,4390.0,769.13,82.0,187.21,1731.0,4.473213134573105,286.0,45251.0
India,Projection-STEPS,EV stock share,Trucks,EV,2025.0,percent,0.025000000372529,42404.0,367.0,1.38,483.9420419605885,42.13,93.0,253.41,1746.4071780216905,4.0,187.628740113709,13751.0
India,Projection-STEPS,EV sales share,Buses,EV,2025.0,percent,10.0,43164.0,456.0,6.465178435379114,2144.0,417.2521894153558,63.58695161463906,177.63,1749.2903542076056,3.0,107.0,98724.0
India,Projection-STEPS,EV stock share,Buses,EV,2025.0,percent,2.0,55079.21028896575,579.0,1.57,4363.0,1010.47,64.61990244298818,107.08,2435.0,4.0,286.0,82254.0
India,Projection-APS,EV sales,Buses,BEV,2025.0,Vehicles,19000.0,51459.0,566.0,7.01,4664.0,1055.93,73.0,112.29776884395162,1749.9466750453105,2.0,98.0,99355.0
India,Projection-APS,EV sales,Buses,FCEV,2025.0,Vehicles,560.0,55080.66358214172,397.0,2.7,820.0,130.22,29.0,73.05,1749.1191988932123,2.0,198.0,50175.20517373635
India,Projection-APS,EV sales,Trucks,BEV,2025.0,Vehicles,1400.0,45501.0,262.3535557191858,4.06,4600.0,423.2,67.0,291.3,2006.0,7.0,187.53710102428283,84662.0
India,Projection-APS,EV sales,Trucks,FCEV,2025.0,Vehicles,170.0,31225.0,583.0,5.68,883.0,205.92,46.0,78.9,1249.0,3.0,140.0,3908.0
India,Projection-APS,EV sales,Trucks,PHEV,2025.0,Vehicles,870.0,38569.0,481.0,8.17,1596.0,307.07,44.0,91.48,1185.0,5.0,159.0,57449.0
India,Projection-APS,EV sales,Vans,BEV,2025.0,Vehicles,16000.0,54474.0,386.0,4.03,2585.9200013003747,394.8,43.0,111.4,1247.0,4.503672716605939,289.0,26225.0
India,Projection-APS,EV sales,Vans,FCEV,2025.0,Vehicles,53.0,46813.0,358.0,10.05,4028.0,576.81,59.01085394039629,206.7,1988.0,2.0,87.0,16883.0
India,Projection-APS,EV sales,Cars,BEV,2025.0,Vehicles,390000.0,78011.0,415.3162949085721,10.48,1967.0,337.54,74.0,172.49,1043.0,5.0,185.11434156876837,50168.768790687405
India,Projection-APS,EV sales,Cars,FCEV,2025.0,Vehicles,44.0,37772.0,239.0,7.67,3490.0,333.64,49.27264431846546,217.57,1307.0,6.0,187.96176193892248,34566.0
India,Projection-APS,EV sales,Cars,PHEV,2025.0,Vehicles,9600.0,66822.0,315.3783756940852,6.76,1198.0,132.26,84.0,304.35,1751.007586825628,4.0,224.0,66752.0
India,Projection-APS,EV stock,Buses,BEV,2025.0,Vehicles,48000.0,37714.0,519.0,5.38,4761.0,988.38,65.0,115.1073888839036,1676.0,5.0,245.0,76405.0
India,Projection-APS,EV charging points,EV,Publicly available fast,2025.0,charging points,5400.0,55079.939821839645,268.0,5.65,204.0,21.87,74.0,276.12,1749.701702102372,4.0,254.0,64620.0
India,Projection-APS,EV charging points,EV,Publicly available slow,2025.0,charging points,61000.0,50797.0,583.0,6.509544779947508,677.0,157.88,43.0,73.76,1748.1272514724449,7.0,294.0,36724.0
India,Projection-APS,EV sales share,Buses,EV,2025.0,percent,13.0,62992.0,219.6292701506952,6.492081614207411,4928.0,518.43,70.61751083139461,368.82,1750.1477972133296,6.0,246.0,67750.0
India,Projection-APS,EV sales share,Trucks,EV,2025.0,percent,0.610000014305115,33229.0,416.0,11.94,4497.0,748.3,69.0,204.37615479865863,1745.259742169877,5.0,188.32089190838488,25312.0
India,Projection-APS,EV stock share,Trucks,EV,2025.0,percent,0.054000001400709,62553.0,462.0,4.76,4598.940889338377,795.75,48.71221356886859,75.76,1592.0,2.0,199.0,48312.0
India,Projection-APS,EV sales share,Vans,EV,2025.0,percent,5.0,31211.0,469.0,3.53,270.0,50.65,88.0,187.63,2094.0,4.540428593321388,81.0,26635.0
India,Projection-APS,EV stock share,Vans,EV,2025.0,percent,0.330000013113022,63108.0,108.0,6.447497004426593,2347.0,101.39,46.0,425.93,1594.0,4.47299958158438,163.0,19990.0
India,Projection-APS,EV stock share,Cars,EV,2025.0,percent,1.0,52454.0,396.0,6.457166064119783,478.0,75.72,88.0,288.9164029779195,1032.0,5.0,181.0,9051.0
India,Projection-APS,EV sales share,Cars,EV,2025.0,percent,9.0,55080.20157758641,248.0,6.424474571147031,714.0,70.83,42.0,169.35,1785.0,3.0,77.0,59379.0
India,Projection-STEPS,EV charging points,EV,Publicly available fast,2025.0,charging points,4500.0,55078.7745719832,367.855086874799,8.73,3955.0,558.9543773394273,73.0,133.21,1628.0,4.0,103.0,90961.0
India,Projection-STEPS,EV charging points,EV,Publicly available slow,2025.0,charging points,50000.0,70334.0,140.0,1.78,2776.0,155.46,45.0,321.43,1750.6139072630483,3.0,295.0,50174.20216047098
India,Projection-STEPS,EV charging points,EV,Publicly available fast,2030.0,charging points,40000.0,33881.0,315.0,8.33,4614.0,581.36,88.0,351.8106212204496,1157.0,5.0,102.0,28883.0
India,Projection-STEPS,EV charging points,EV,Publicly available slow,2030.0,charging points,270000.0,55080.363323889,485.0,6.474532108709781,375.0,72.75,90.0,185.57,1849.0,4.0,169.0,73949.0
India,Projection-APS,EV sales share,Cars,EV,2030.0,percent,32.0,53578.0,515.0,8.87,2535.7815113244687,533.2941584556097,26.0,50.49,1748.731484658117,2.0,176.0,50175.21918484631
India,Projection-APS,EV stock share,Cars,EV,2030.0,percent,9.0,60262.0,273.0,6.496640807328549,3598.0,392.9,81.0,296.7,1462.0,4.473659025194197,283.0,43400.0
India,Projection-APS,EV stock share,Vans,EV,2030.0,percent,5.0,49639.0,462.0,6.420936224192772,5045.935889661042,869.11,64.07323594239276,183.98,1746.585915757843,7.0,175.0,11106.0
India,Projection-APS,EV sales share,Vans,EV,2030.0,percent,31.0,49535.0,491.0,6.85,3731.0,732.77,91.0,185.34,2020.0,4.0,271.0,43738.0
India,Projection-APS,EV stock share,Trucks,EV,2030.0,percent,0.579999983310699,56223.0,134.0,6.537237154227967,4426.0,237.23,53.0,395.52,1747.4677499610073,2.0,292.0,12193.0
India,Projection-APS,EV stock share,Buses,EV,2030.0,percent,11.0,35850.0,380.0,8.38,2514.113945760166,380.4626214486802,31.0,81.58,1402.0,3.0,83.0,35318.0
India,Projection-APS,EV sales share,Buses,EV,2030.0,percent,34.0,53196.0,150.0,5.97,2110.0,126.6,32.0,258.00218434163014,2157.0,5.0,285.0,47905.0
India,Projection-APS,EV charging points,EV,Publicly available fast,2030.0,charging points,77000.0,75463.0,286.0,6.478288804754242,1899.0,198.74666470187367,84.0,293.71,1752.911641010454,4.514260050857131,292.0,95934.0
India,Projection-APS,EV charging points,EV,Publicly available slow,2030.0,charging points,530000.0,32164.0,586.0,4.32,1919.706084012281,501.85,81.12204708303256,121.41360430787569,1422.0,5.0,188.30958110306872,28892.0
India,Projection-STEPS,EV stock share,Buses,EV,2030.0,percent,10.0,79305.0,411.0,9.97,4068.0,627.6012091953701,62.0,150.85,1751.5167511016407,4.0,298.0,50174.85052534342
India,Projection-STEPS,EV sales share,Buses,EV,2030.0,percent,34.0,55080.781594696775,171.0,6.89,3892.0,266.21,87.0,449.0607798434739,2498.0,6.0,186.84822411791495,50175.18792466171
India,Projection-STEPS,EV stock share,Trucks,EV,2030.0,percent,0.400000005960465,58251.0,143.0,6.444267767644078,1896.0,108.45,44.0,307.69,1905.0,5.0,110.0,62308.0
India,Projection-STEPS,EV stock share,Cars,EV,2030.0,percent,5.0,78063.0,297.0,2.54,703.0,83.52,61.0,205.39,1169.0,4.0,185.0419527027654,51629.0
India,Projection-STEPS,EV sales share,Cars,EV,2030.0,percent,18.0,51525.0,398.51168274469256,6.25,638.0,145.21,25.0,43.94,1444.0,5.0,269.0,48601.0
India,Projection-STEPS,EV stock share,Vans,EV,2030.0,percent,2.0,37551.0,406.0,9.64,744.296936140222,124.56,80.0,197.04,1242.0,4.0,187.95659348436016,67523.0
India,Projection-STEPS,EV sales share,Trucks,EV,2030.0,percent,2.0,36334.0,202.0,6.529580696374842,4186.0,338.23,81.19517875788367,455.45,1407.0,5.0,84.0,93254.0
India,Projection-STEPS,EV sales share,Vans,EV,2030.0,percent,9.0,75693.0,371.7907746492883,5.32,2995.901259827044,454.05,84.0,293.71,2278.0,4.4959929143364405,142.0,43239.0
India,Projection-STEPS,Electricity demand,Buses,EV,2030.0,GWh,8700.0,46718.0,552.0,5.34,2028.0,447.78,29.0,52.54,1086.0,6.0,102.0,82572.0
India,Projection-STEPS,Electricity demand,Trucks,EV,2030.0,GWh,1000.0,74428.0,316.0,6.416362112719305,1759.5677393239248,192.51,89.0,281.65,2374.0,4.0,262.0,1815.0
India,Projection-STEPS,Electricity demand,Vans,EV,2030.0,GWh,1300.0,55078.30081220601,529.0,6.27,1465.742049530043,384.48,35.0,66.16,2415.0,2.0,201.0,99234.0
India,Projection-STEPS,Electricity demand,Cars,EV,2030.0,GWh,12000.0,55080.52536988544,117.0,6.488733256592222,2992.0,140.03,44.0,328.32501260853525,1749.0325693071293,4.0,150.0,55410.0
India,Projection-STEPS,Oil displacement Mbd,Buses,EV,2030.0,Milion barrels per day,0.037999998778105,55083.03504095798,503.0,6.409426031512943,1114.0,320.87970942946004,53.91253869012583,85.49,2157.0,4.0,186.6534550596085,2551.0
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030.0,Milion barrels per day,0.004499999806285,57373.0,183.0,6.479492637552852,3756.0,274.94,75.0,409.84,1589.0,3.0,91.0,88741.0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030.0,Milion barrels per day,0.006599999964237,63465.0,228.0,6.437675173214212,966.0,88.1,77.0,337.72,1750.069421327281,5.0,186.07990875397107,50175.09698275591
India,Projection-STEPS,Oil displacement Mbd,Cars,EV,2030.0,Milion barrels per day,0.064999997615814,72265.0,412.0,7.29,1783.0,293.84,60.0,145.63,2221.0,5.0,128.0,26560.0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030.0,"Oil displacement, million lge",2200.0,52068.0,414.0,2.53,478.0,137.10940575777295,85.0,205.31,1802.0,4.523619231683278,186.81922458009376,50175.22415813202
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2030.0,"Oil displacement, million lge",260.0,57241.0,331.0,4.07,2072.0,274.33,80.0,241.69,1068.0,7.0,174.0,50175.16881690795
India,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2030.0,"Oil displacement, million lge",380.0,35418.0,118.0,6.25,1872.435739807041,11.19,73.0799738937614,457.63,1689.0,6.0,283.0,79136.0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030.0,"Oil displacement, million lge",3800.0,55081.36378782183,305.0,7.54,3661.0,446.64,54.57124510321125,209.84,2254.0,2.0,144.0,38498.0
India,Projection-STEPS,EV sales,Buses,BEV,2030.0,Vehicles,59000.0,71614.0,193.0,11.25,4725.0,364.77,46.1838501593392,277.1795963851948,2108.0,3.0,158.0,56903.0
India,Projection-STEPS,EV sales,Buses,FCEV,2030.0,Vehicles,2200.0,75814.0,418.0,7.18,435.0,140.9969390380944,43.0,104.43151051676485,1739.0,4.0,117.0,97977.0
India,Projection-STEPS,EV sales,Buses,PHEV,2030.0,Vehicles,70.0,50990.0,209.0,10.7,2806.0,234.58,46.0,267.5417476963363,2446.0,3.0,187.064106845544,50175.25310051373
India,Projection-STEPS,EV sales,Trucks,BEV,2030.0,Vehicles,5000.0,33638.0,186.0,3.11,3351.0,249.31,92.0,494.62,2352.0,4.495331606259512,276.0,9729.0
India,Projection-STEPS,EV sales,Trucks,FCEV,2030.0,Vehicles,1200.0,52871.0,238.0,2.56,1520.0,144.7,35.0,147.06,2426.0,5.0,259.0,98240.0
India,Projection-STEPS,EV sales,Trucks,PHEV,2030.0,Vehicles,4200.0,57892.0,523.0,8.35,3479.820610361684,691.62,30.0,57.36,1741.0,5.0,185.0,79818.0
India,Projection-STEPS,EV sales,Vans,BEV,2030.0,Vehicles,50000.0,69587.0,395.0520446871313,6.416721564264459,1946.0,325.6353820005206,76.0,245.19613733777524,1822.0,2.0,186.0,49821.0
India,Projection-STEPS,EV sales,Vans,FCEV,2030.0,Vehicles,300.0,41631.0,591.0,5.61,892.0,210.87,43.0,72.76,1168.0,4.5309575862515725,299.0,23426.0
India,Projection-STEPS,EV sales,Cars,BEV,2030.0,Vehicles,1000000.0,51461.0,400.7105091964221,4.11,1423.7619314782128,227.61,42.12614513364547,64.79,1731.0,6.0,144.0,24847.0
India,Projection-STEPS,EV sales,Cars,PHEV,2030.0,Vehicles,6500.0,34623.0,259.680460777328,6.576608923998932,1297.0626681258975,58.74,26.0,120.93,1012.0,4.0,281.0,64724.0
India,Projection-STEPS,EV stock,Buses,BEV,2030.0,Vehicles,240000.0,78101.0,255.1052859580925,6.4223333057776335,2750.0,295.33462539922107,88.0,431.37,1726.0,7.0,185.173243774933,61207.0
India,Projection-STEPS,EV stock,Buses,FCEV,2030.0,Vehicles,7700.0,65969.0,270.0,5.19,3722.0,401.98,63.0,233.33,1750.000003175471,6.0,186.05375275449825,49717.0
India,Projection-STEPS,EV stock,Buses,PHEV,2030.0,Vehicles,310.0,35620.0,113.0,2.97,2532.488044280703,116.39,52.0,460.18,1769.0,5.0,188.0869259541956,50175.46409620334
India,Projection-STEPS,EV stock,Trucks,BEV,2030.0,Vehicles,13000.0,66733.0,391.0,6.412116163729444,4612.0,721.32,24.0,61.38,1361.0,6.0,194.0,14460.0
India,Projection-STEPS,EV stock,Trucks,FCEV,2030.0,Vehicles,2500.0,50343.0,381.41082857227207,11.9,1741.0,254.19,94.0,257.53,1806.0,7.0,173.0,3419.0
India,Projection-STEPS,EV stock,Trucks,PHEV,2030.0,Vehicles,11000.0,51112.0,540.0,6.462813169572209,2880.0,622.08,76.98748604792314,139.94848238742188,2366.0,4.523620769184986,295.0,50175.078731850175
India,Projection-STEPS,EV stock,Vans,BEV,2030.0,Vehicles,180000.0,65889.0,318.0,5.92,3019.0,384.02,95.0,373.0807689829819,1492.0,5.0,81.0,5129.0
India,Projection-STEPS,EV stock,Vans,FCEV,2030.0,Vehicles,890.0,77449.0,256.0,6.458532272332083,3807.0,389.84,51.73381101492572,253.91932803590365,1266.0,4.0,247.0,50174.86461017624
India,Projection-STEPS,EV stock,Vans,PHEV,2030.0,Vehicles,9100.0,55080.43228905816,183.0,3.25,2100.0,153.72,36.0,196.72,2074.0,4.0,198.0,56418.0
India,Projection-STEPS,EV stock,Cars,BEV,2030.0,Vehicles,4000000.0,38275.0,599.0,11.57,3501.0,752.3597700356213,97.0,161.94,2423.0,4.0,282.0,26749.0
India,Projection-STEPS,EV stock,Cars,PHEV,2030.0,Vehicles,32000.0,57104.0,354.0,3.65,970.0,137.35,39.0,110.17,1059.0,3.0,287.0,10034.0
India,Projection-APS,Oil displacement Mbd,Buses,EV,2030.0,Milion barrels per day,0.037999998778105,50820.0,573.0,6.467921600923976,1561.0,357.78,61.0,106.46,1289.0,4.5022314201053,217.0,31171.0
India,Projection-APS,Oil displacement Mbd,Trucks,EV,2030.0,Milion barrels per day,0.005700000096112,47266.0,342.0,5.81,4766.0,653.7279989177237,66.0,241.85903055516616,1748.842290980558,2.0,187.42775954041096,81710.0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2030.0,Milion barrels per day,0.014000000432134,39352.0,306.2769681482556,5.32,1523.413173465773,145.19,27.0,90.3,1187.0,2.0,259.0,76540.0
India,Projection-APS,Oil displacement Mbd,Cars,EV,2030.0,Milion barrels per day,0.100000001490116,53339.0,276.0,5.32,4014.213907459211,505.19,79.0,286.23,1533.0,3.0,186.81623947845463,13461.0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2030.0,"Oil displacement, million lge",2200.0,65975.0,179.0,6.459170480224947,3697.0,339.53027512487006,68.0,375.0544898124938,2266.0,2.0,186.0791461182338,75974.0
India,Projection-APS,"Oil displacement, million lge",Trucks,EV,2030.0,"Oil displacement, million lge",330.0,70216.0,554.0,1.77,2125.0,470.9,35.0,63.18,1076.0,6.0,224.0,5282.0
India,Projection-APS,"Oil displacement, million lge",Vans,EV,2030.0,"Oil displacement, million lge",820.0,68345.0,305.0,4.76,3831.0,467.38,95.0,380.2199690812805,2385.0,6.0,205.0,12394.0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2030.0,"Oil displacement, million lge",5800.0,44177.0,565.0,4.61,2621.0,596.322717384968,72.0,127.43,1748.789268754556,7.0,268.0,83034.0
India,Projection-APS,Electricity demand,Buses,EV,2030.0,GWh,9200.0,62922.0,411.0,1.24,1041.0,214.94033268235944,55.74688001640495,155.72,1701.0,6.0,231.0,75274.0
India,Projection-APS,Electricity demand,Trucks,EV,2030.0,GWh,1400.0,55079.033799709854,283.764380155993,2.58,1066.849438737083,49.99,34.0,89.24,1826.0,7.0,157.0,84418.0
India,Projection-APS,Electricity demand,Vans,EV,2030.0,GWh,3100.0,55079.944602240685,398.0,11.56,2527.107093944039,403.6222739683542,58.0,145.73,2195.0,6.0,186.76153854448205,66194.0
India,Projection-APS,Electricity demand,Cars,EV,2030.0,GWh,18000.0,40859.0,493.0,8.27,4148.113846160534,767.31,30.0,60.85,2446.0,2.0,176.0,50175.09985859165
India,Projection-APS,EV sales,Buses,BEV,2030.0,Vehicles,59000.0,56703.0,498.0,6.78,2998.31458453077,584.25,62.0,124.5,2473.0,4.533006410533031,218.0,62.0
India,Projection-APS,EV sales,Buses,FCEV,2030.0,Vehicles,2200.0,74226.0,416.0,8.2,996.0,165.73,53.0,127.4,2272.0,2.0,244.0,32295.0
India,Projection-APS,EV sales,Buses,PHEV,2030.0,Vehicles,11.0,30238.0,590.0,2.65,579.0,341.805493407865,81.02100653577216,120.31808826312084,1448.0,6.0,84.0,95401.0
India,Projection-APS,EV sales,Trucks,BEV,2030.0,Vehicles,7600.0,55080.79655693912,529.0,3.0,3630.0,768.11,28.0,52.93,2025.0,5.0,281.0,50175.0703327581
India,Projection-APS,EV sales,Trucks,FCEV,2030.0,Vehicles,1100.0,49670.0,239.42545503327227,11.36,2541.861504357306,245.5271531582316,35.0,324.07,1029.0,2.0,141.0,31656.0
India,Projection-APS,EV sales,Vans,FCEV,2030.0,Vehicles,870.0,66207.0,448.0,8.59,1351.0,242.1,53.0,118.3,2437.0,6.0,250.0,18520.0
India,Projection-APS,EV sales,Vans,PHEV,2030.0,Vehicles,12000.0,55080.76742217588,451.0,9.18,243.7910349386625,100.3,56.38937827410008,126.39,2095.0,2.0,111.0,50175.03092994294
India,Projection-APS,EV sales,Cars,BEV,2030.0,Vehicles,1800000.0,55088.20082912296,503.0,1.44,2549.8505034424365,515.1986739813583,79.0,157.06,1746.776777827694,4.0,256.0,20118.0
India,Projection-APS,EV sales,Cars,FCEV,2030.0,Vehicles,770.0,55080.67184719058,298.0,6.490986006693387,1036.0,123.49,54.30084506826658,236.4130413606123,1296.0,2.0,260.0,50175.199859607805
India,Projection-APS,EV sales,Cars,PHEV,2030.0,Vehicles,17000.0,37084.0,411.8112950712507,9.92,845.0,175.76,54.0,103.85,2420.0,3.0,161.0,69706.0
India,Projection-APS,EV stock,Buses,BEV,2030.0,Vehicles,250000.0,56603.0,532.0,8.38,1816.0,386.44,59.0,110.9,2131.0,2.0,166.0,38597.0
